gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
67,250,4.256711837559665e+19,676.5618956170447,0.20301270484924316,245,[7629.396 8089.532 8114.536 8491.172 8102.524],[160.60435606 155.48358427 143.85884993 152.04533014 161.65887982],[7221. 7508. 7696. 8016. 7720.],[8025. 8483. 8433. 8998. 8464.]
68,250,4.256711837559665e+19,680.9915283894101,0.19101405143737793,239,[7629.132 8097.512 8108.148 8499.92  8108.944],[162.82998058 156.11801259 144.82557128 151.54611707 161.25923497],[7221. 7508. 7696. 8016. 7720.],[8025. 8483. 8433. 8998. 8464.]
69,250,4.256711837559665e+19,682.0835420218687,0.19001436233520508,240,[7629.176 8097.416 8118.348 8503.596 8108.836],[166.0945063  157.36681653 142.12845913 152.31612122 164.01192976],[7221. 7508. 7696. 8016. 7720.],[8025. 8483. 8433. 8998. 8464.]
70,250,4.327504680413546e+19,680.7344763281743,0.21003222465515137,250,[7638.8   8104.98  8120.732 8509.984 8120.34 ],[158.6789211  153.97634753 135.52309093 147.18358517 157.41784016],[7221. 7508. 7696. 8121. 7760.],[8025. 8483. 8433. 8998. 8494.]
71,250,4.327504680413546e+19,678.2164425788783,0.18201494216918945,250,[7642.364 8105.4   8122.344 8510.6   8124.02 ],[161.81673431 149.84503996 134.76664893 148.12529831 155.07457432],[7221. 7508. 7819. 8121. 7760.],[8025. 8483. 8433. 8998. 8494.]
72,250,4.327504680413546e+19,679.8907279537397,0.15801191329956055,250,[7641.956 8104.248 8120.192 8510.5   8121.364],[161.61171388 152.40769828 137.01577696 152.50807847 156.2255533 ],[7221. 7508. 7819. 8121. 7760.],[8025. 8483. 8433. 8998. 8494.]
73,250,4.327504680413546e+19,678.1622346497951,0.19901490211486816,250,[7645.772 8101.676 8118.032 8509.028 8124.144],[165.85490049 156.54071363 137.05280361 153.49143043 157.10776959],[7221. 7508. 7817. 8121. 7760.],[8025. 8483. 8433. 8998. 8494.]
74,250,4.327504680413546e+19,680.4070973523802,0.15702557563781738,250,[7643.18  8100.648 8120.948 8508.384 8124.68 ],[166.61347965 157.43335128 136.09893936 155.45501132 158.79882115],[7221. 7508. 7817. 8121. 7760.],[8025. 8483. 8433. 8998. 8494.]
75,250,4.327504680413546e+19,691.085252853026,0.1660292148590088,228,[7642.772 8116.04  8108.296 8519.496 8128.384],[169.45212898 159.12565601 136.80473816 154.1034003  160.72449889],[7221. 7508. 7817. 8121. 7740.],[8039. 8483. 8433. 8998. 8494.]
76,250,4.327504680413546e+19,681.5536636413425,0.18001556396484375,234,[7651.812 8112.388 8111.72  8521.432 8134.776],[169.62865517 160.05630714 135.78639696 154.46660926 160.52597866],[7221. 7508. 7817. 8121. 7740.],[8039. 8483. 8433. 8998. 8494.]
77,250,4.327504680413546e+19,678.0266956612509,0.16201472282409668,245,[7660.62  8121.38  8105.104 8527.44  8150.968],[163.0076673  157.67917935 131.73885222 152.93109036 154.75324545],[7254. 7508. 7785. 8121. 7760.],[8039. 8483. 8433. 8998. 8494.]
78,250,4.327504680413546e+19,677.4389931171318,0.16601181030273438,250,[7661.804 8121.816 8106.452 8528.088 8157.364],[162.31450208 156.37208876 129.29869178 150.73261179 152.73192038],[7254. 7508. 7817. 8121. 7760.],[8039. 8483. 8433. 8998. 8494.]
